unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
14,object,water,0.1131171607283924,water,5727011,2648412.0,851127,0.1131171607283924,green-c,64303167,3957775.0,626571,0.0092640914779853582,painted,13701711,1162055.0,63252,0.004273635361582713,corridor-s,1557818,1231595.0,41672,0.015165912653339598,wrinkled,1583356,162551.0,17069,0.0098731055194298135,diffusor,14329,1277172.0,6661,0.0051843031038884217
60,texture,lined,0.11146333970164975,stairway,503591,1674677.0,86294,0.041250034656262459,grey-c,161925849,3426100.0,940382,0.0057196827276757237,brick,429710,849693.0,12601,0.0099470951261523104,skyscraper-s,4481919,1004425.0,129772,0.024226688262567925,lined,1596125,505800.0,210792,0.11146333970164975,crosswalk,246024,849622.0,20638,0.019197996666071322
200,scene,mountain_snowy-s,0.11105472295649153,mountain,5559015,2567875.0,417089,0.054098542880678759,blue-c,62464739,3406365.0,1062741,0.01639820774365185,fabric,8700788,437132.0,39742,0.0043681273327472823,mountain_snowy-s,1825967,1352895.0,317741,0.11105472295649153,potholed,1608894,431533.0,69256,0.035134445464142891,wave,43022,1159457.0,6201,0.0051835777302600234
111,scene,ball_pit-s,0.10968300185690967,ball,124778,1375748.0,78334,0.055079764194989146,yellow-c,34739742,3237225.0,483004,0.01288218052596894,food,1124215,1474429.0,29163,0.011349762850941494,ball_pit-s,280918,825831.0,109393,0.10968300185690967,sprinkled,1749353,452820.0,100769,0.047953177970537796,body,1312994,849074.0,11287,0.0052478611257956997
113,texture,lined,0.10765078810691384,windowpane,8991243,1206254.0,152142,0.015145507550504686,white-c,73689572,3343725.0,1888626,0.025133199398797022,painted,13701711,1145442.0,121392,0.0082435128479947488,bathroom-s,9423522,761341.0,110245,0.010942846666742103,lined,1596125,680927.0,221303,0.10765078810691384,pane,489020,763074.0,10765,0.0086721570188080677
47,object,grass,0.10761029917574447,grass,13100838,3161473.0,1579971,0.10761029917574447,green-c,64303167,4064958.0,2843416,0.043394561279165696,painted,13701711,607107.0,73046,0.0051311583242552635,golf_course-s,395839,1592716.0,59012,0.030583407573710458,veined,1838736,322009.0,72102,0.034520978453474335,base,73996,1577972.0,2916,0.0017682886895016045
82,texture,dotted,0.1019463376420721,ball,124778,441037.0,32484,0.06090776647147831,pink-c,18799488,2860825.0,146315,0.0068009209631794149,food,1124215,147177.0,1280,0.0010077851402081077,ball_pit-s,280918,331124.0,38547,0.067214186697355682,dotted,2987946,2257507.0,485282,0.1019463376420721,balcony,323043,244676.0,6301,0.011223366546851009
64,texture,meshed,0.10166550402603405,book,624354,1188904.0,73905,0.042489937350267598,green-c,64303167,3505180.0,468305,0.0069543318669150816,tile,4040367,633719.0,29721,0.0063993678360766216,bookstore-s,408608,632569.0,36770,0.036608665610653846,meshed,1787660,1441922.0,298037,0.10166550402603405,pane,489020,599940.0,12661,0.011763459782086576
13,object,airplane,0.10151123177380657,airplane,1310659,1798829.0,286559,0.10151123177380657,red-c,21346526,2932357.0,170454,0.0070703072356975228,metal,3525611,975143.0,24326,0.0054342435531186915,heliport-s,127690,579917.0,8156,0.011660573792874697,spiralled,1634432,153203.0,24433,0.013857175751842386,body,1312994,1335871.0,142441,0.056830368684627978
155,object,horse,0.1009795233077464,horse,1249989,1576297.0,259221,0.1009795233077464,brown-c,185306464,2826206.0,1367992,0.0073246826683148296,fabric,8700788,1194717.0,68042,0.0069236587306408578,pasture-s,868292,271998.0,10945,0.0096914583231873346,braided,1596125,106590.0,21156,0.012581182105415272,torso,7789829,1387343.0,498053,0.057385202345998483
199,part,head,0.097672216310411522,person,14745720,1812791.0,1103205,0.071380340188670482,pink-c,18799488,3368723.0,500135,0.023081652473436035,skin,180884,1536374.0,15235,0.008951112881553305,ball_pit-s,280918,326088.0,7382,0.012311048256907662,freckled,1583356,128785.0,32692,0.019465908163927573,head,5034747,1637155.0,593674,0.097672216310411522
241,color,red-c,0.092954906895588343,bus,1654056,2074010.0,83801,0.022995309067809284,red-c,21346526,3874708.0,2145045,0.092954906895588343,fabric,8700788,1514784.0,120729,0.01195947277238487,movie_theater-indoor-s,242611,1053590.0,10918,0.008494627253297523,banded,2617645,394847.0,86625,0.02960660891284532,body,1312994,1393588.0,20569,0.0076578184841249834
30,object,skyscraper,0.091031148205067469,skyscraper,1293433,1644955.0,245167,0.091031148205067469,blue-c,62464739,2659975.0,409249,0.006323820743619782,glass,2286730,643674.0,10957,0.0037531080372412997,skyscraper-s,4481919,1206516.0,372377,0.070047580368761964,banded,2617645,283963.0,189297,0.069791775353195112,pane,489020,625518.0,5401,0.004869551732563245
180,object,dog,0.090903642869047493,dog,3854036,2298726.0,512702,0.090903642869047493,white-c,73689572,3542652.0,553677,0.0072207549785730813,wood,9978559,1067529.0,97282,0.0088851697618900181,crevasse-s,153228,559157.0,5636,0.007974542588670093,crystalline,1557818,399073.0,56835,0.029912276269752049,head,5034747,1848788.0,393283,0.060595952206478267
154,texture,zigzagged,0.087934528252548286,field,1917410,718568.0,50542,0.019548733753223829,yellow-c,34739742,3657925.0,300208,0.0078800006058146813,wallpaper,487733,256146.0,2522,0.0034018698144079032,corn_field-s,191535,400574.0,16727,0.029071121446273954,zigzagged,1647201,2583982.0,341994,0.087934528252548286,wheel,1540612,314219.0,4278,0.0023117414091895776
55,object,plant,0.087156716052625927,plant,3826627,2347860.0,495005,0.087156716052625927,green-c,64303167,3287808.0,1701873,0.025829354906066256,food,1124215,922586.0,21426,0.010578781707091279,greenhouse-indoor-s,370301,1343245.0,18425,0.010869430559824343,frilly,1647201,131251.0,29862,0.017077759795034855,pot,428835,1375507.0,8363,0.0046565132443085362
61,texture,dotted,0.085529651389147962,painting,2243633,1206314.0,36256,0.010620762101783671,grey-c,161925849,3002330.0,920060,0.005609844229723774,ceramic,691369,1066082.0,5873,0.0033529765731243485,bathroom-s,9423522,726050.0,102008,0.010152510598588871,dotted,2987946,480534.0,273284,0.085529651389147962,eye,112577,831328.0,9224,0.0098686075784144532
77,object,road,0.085138919108401434,road,13092677,3180879.0,1276807,0.085138919108401434,grey-c,161925849,3477239.0,1576271,0.0096215688546277493,carpet,4490516,333849.0,24328,0.0050682942652317056,street-s,28615329,1469582.0,870037,0.029780617914011882,potholed,1608894,52967.0,6779,0.0040958695702086063,wheel,1540612,2555150.0,184621,0.047203872220408317
238,object,water,0.08394225843401032,water,5727011,2802148.0,660512,0.08394225843401032,blue-c,62464739,3670505.0,1185365,0.018250457402699705,carpet,4490516,578043.0,37886,0.0075310003254037781,coast-s,1123672,1211699.0,70604,0.031174950888987696,potholed,1608894,286517.0,31526,0.016914133650949494,screen,689450,1321634.0,6472,0.0032285549522800424
116,object,bed,0.083355846980742998,bed,6001986,1500718.0,577275,0.083355846980742998,blue-c,62464739,2783716.0,432194,0.006667987220058868,fabric,8700788,1220580.0,249806,0.025828919878712456,bedroom-s,19511032,1008820.0,566314,0.028381633372487627,spiralled,1634432,80506.0,13191,0.0077514460140079575,body,1312994,1136562.0,17586,0.0072311747266619241
123,object,sea,0.083310269507798268,sea,2313335,2912089.0,401853,0.083310269507798268,blue-c,62464739,3765003.0,1433003,0.022115356762012359,glass,2286730,630371.0,18043,0.0062237457822506481,beach-s,1008751,1187972.0,95357,0.045378577553838791,lined,1596125,173512.0,31029,0.017847036249689408,pane,489020,1360864.0,5904,0.003201770084274233
226,texture,banded,0.082462011500598814,road,13092677,1438476.0,222310,0.015536546176374988,green-c,64303167,2890282.0,319302,0.0047746702473827445,concrete,389293,601648.0,8921,0.0090843363678947478,staircase-s,881061,649847.0,23966,0.015903730866881405,banded,2617645,695834.0,252421,0.082462011500598814,crosswalk,246024,876828.0,9387,0.0084304401126214113
184,scene,ball_pit-s,0.082219547455381931,flower,600618,1353283.0,139244,0.076732958349704658,red-c,21346526,3473180.0,624638,0.025816749099444564,food,1124215,812732.0,51772,0.027462702401633801,ball_pit-s,280918,720700.0,76096,0.082219547455381931,sprinkled,1749353,1385579.0,179556,0.060755721099447248,head,5034747,626621.0,30690,0.0054504981460491968
76,object,track,0.080730091528366729,track,499164,1889631.0,178442,0.080730091528366729,black-c,142117568,3585807.0,893741,0.0061718338435963454,carpet,4490516,1146256.0,60944,0.010930035861938352,bowling_alley-s,306456,937574.0,24719,0.02027292462710498,grooved,1532280,386476.0,44899,0.023960739800315607,coach,701489,1027429.0,13171,0.007676539722931178
80,texture,cracked,0.080544699069899542,bicycle,1169902,1446672.0,89736,0.035513159134063998,white-c,73689572,3186029.0,461211,0.0060356563730993599,carpet,4490516,351018.0,10142,0.0020991879772951564,park-s,1200286,554363.0,27573,0.01596513413422455,cracked,1621663,1338245.0,220634,0.080544699069899542,wheel,1540612,890419.0,74247,0.031503523445508795
132,part,hair,0.079777305443228086,dog,3854036,1873226.0,327880,0.060725468210991555,black-c,142117568,3084521.0,962732,0.006674544451830855,fur,105154,1178785.0,8126,0.0063692719857847508,corral-s,178766,350299.0,5231,0.0099859879274732076,waffled,1583356,227982.0,25333,0.014184170816990993,hair,1180293,1555339.0,202117,0.079777305443228086
215,object,skyscraper,0.077919699395463768,skyscraper,1293433,1531635.0,204216,0.077919699395463768,black-c,142117568,3044111.0,764119,0.0052917722432428912,brick,429710,352678.0,5091,0.0065496200294096075,skyscraper-s,4481919,1075098.0,339744,0.065119076575061344,studded,1621663,1058803.0,133136,0.05226492052462775,trunk,44809,551706.0,2884,0.0048582368508383158
3,part,screen,0.076882751663114535,tvmonitor,1035941,2007496.0,136701,0.047029038756873691,blue-c,62464739,3072862.0,889456,0.013758414877952027,glass,2286730,1007385.0,106609,0.033445897827329582,home_theater-s,319225,1110501.0,16035,0.011342648428829214,chequered,1557818,44760.0,6012,0.0037655818801101866,screen,689450,1159352.0,131993,0.076882751663114535
70,object,book,0.076375030370053873,book,624354,1945190.0,182324,0.076375030370053873,red-c,21346526,3374204.0,196623,0.0080175396396696529,glass,2286730,1267146.0,14562,0.0041143566239107351,bookstore-s,408608,1277265.0,88062,0.055114153050642413,banded,2617645,197474.0,105551,0.038954918274795095,balcony,323043,1030789.0,12518,0.0093326394863544257
251,texture,studded,0.074974913597319476,tree,21530467,1732663.0,539058,0.023721892801607036,black-c,142117568,3302809.0,1283175,0.0089024553147632208,metal,3525611,1185397.0,17349,0.0036962634055861324,forest-broadleaf-s,1238593,926399.0,29718,0.013917651786140794,studded,1621663,355906.0,137927,0.074974913597319476,wheel,1540612,960545.0,23386,0.0094383217819564436
51,part,crosswalk,0.072028161386406719,stairway,503591,1427682.0,102382,0.055980372805158975,black-c,142117568,3571072.0,901135,0.0062238450755816256,concrete,389293,869259.0,19498,0.015736198745171719,staircase-s,881061,853495.0,47800,0.028338420020441606,banded,2617645,754146.0,200605,0.063258667262027515,crosswalk,246024,648710.0,60116,0.072028161386406719
109,object,pool table,0.069061883465731236,pool table,443452,1685016.0,137500,0.069061883465731236,red-c,21346526,2956371.0,201797,0.0083729373348104437,carpet,4490516,1198476.0,100216,0.017931654444551009,poolroom-home-s,1340745,1209913.0,90438,0.036760127143101021,spiralled,1634432,72641.0,19827,0.011751102091811152,top,389265,1010624.0,13674,0.0098642706939399728
166,object,cabinet,0.067491906103477703,cabinet,5413623,1292248.0,423977,0.067491906103477703,orange-c,30864899,3133779.0,714487,0.021466257058794069,wood,9978559,1702843.0,360850,0.031875654120046441,kitchen-s,9168142,948967.0,337217,0.034480646616547504,grooved,1532280,95800.0,19684,0.012238279627653887,drawer,550426,852780.0,17014,0.012273912993293858
140,texture,stratified,0.067033400365393944,ground,7934379,2414635.0,213972,0.021112098006105945,grey-c,161925849,3846972.0,1001447,0.0060777972270838745,carpet,4490516,680465.0,31712,0.006170527364883994,creek-s,587374,1025083.0,25027,0.015765734552074737,stratified,1596125,793205.0,150103,0.067033400365393944,wheel,1540612,1184575.0,3979,0.0014622182501300893
17,object,chair,0.066044063290274985,chair,4705126,1665306.0,394664,0.066044063290274985,black-c,142117568,3038351.0,976460,0.0067725320012471399,carpet,4490516,1528582.0,26428,0.0044100542829823772,dining_room-s,5797126,1185439.0,232702,0.034475070086607683,cobwebbed,1532280,20322.0,3264,0.00210670621904323,back,604519,956225.0,39064,0.025671626097471215
188,object,grass,0.065604551837859904,grass,13100838,2336183.0,950389,0.065604551837859904,green-c,64303167,3406115.0,1013694,0.015198816449447901,carpet,4490516,646304.0,91456,0.018126739715905532,pasture-s,868292,875284.0,36530,0.021399540492757663,porous,1889812,557985.0,39010,0.016194873187209993,leg,2832633,1533812.0,8527,0.0019566682989445878
50,object,tree,0.065166382854695379,tree,21530467,3751468.0,1546737,0.065166382854695379,white-c,73689572,3984476.0,1171468,0.015312790758167895,foliage,30889,226109.0,435,0.00169548999660902,park-s,1200286,2038652.0,60123,0.018913651785335103,crosshatched,1774891,56276.0,6790,0.0037218184618639676,cloud,131738,1756099.0,1853,0.00098251098630741294
20,texture,chequered,0.064988978511340709,seat,1515079,1331140.0,118683,0.043512899554762979,red-c,21346526,3106904.0,181662,0.0074844980390386066,tile,4040367,962985.0,12433,0.0024911243800991361,auditorium-s,497991,888800.0,56370,0.042370046774667568,chequered,1557818,822623.0,145262,0.064988978511340709,top,389265,531986.0,8617,0.0094419011345183278
179,texture,perforated,0.064837345123082799,skyscraper,1293433,1126189.0,103795,0.044819841896652904,purple-c,11026903,3735479.0,98445,0.0067134085477863143,carpet,4490516,499456.0,54178,0.010976552100837271,skyscraper-s,4481919,599710.0,127184,0.025670685616653328,perforated,1825967,2075810.0,237577,0.064837345123082799,roof,451342,582039.0,6991,0.0068112510838959847
245,object,painting,0.063300699856671833,painting,2243633,1608127.0,229304,0.063300699856671833,white-c,73689572,2727884.0,363073,0.004773860304671724,glass,2286730,1131829.0,61388,0.018285633945962242,building_facade-s,3205019,1237858.0,76422,0.017502069756816455,interlaced,1659970,6189.0,2453,0.0014744191581926133,frame,138092,1061241.0,15535,0.013123015919945802
147,texture,studded,0.063264005280493876,ceiling,12335942,1648397.0,584423,0.04361393011717387,grey-c,161925849,3380109.0,922193,0.0056100004766285773,painted,13701711,1238385.0,56463,0.0037936302245560609,highway-s,4149925,1106870.0,81368,0.015721987770284461,studded,1621663,350024.0,117315,0.063264005280493876,drawer,550426,900686.0,10994,0.0076340966504133689
16,object,plant,0.062876150029429201,plant,3826627,1729878.0,328704,0.062876150029429201,green-c,64303167,3150166.0,807021,0.012109012123581573,food,1124215,1266909.0,69268,0.029833030127622041,greenhouse-indoor-s,370301,1006823.0,39790,0.029753225447046137,sprinkled,1749353,268970.0,59221,0.030228645573329004,pot,428835,829461.0,11429,0.0091661740987611356
232,texture,honeycombed,0.062176911849961367,ball,124778,755355.0,14836,0.017145558114728239,red-c,21346526,2784869.0,272772,0.011432847570457021,food,1124215,486496.0,29463,0.018632750839842959,ball_pit-s,280918,446432.0,16291,0.022910897689221287,honeycombed,1583356,1500185.0,180502,0.062176911849961367,shaft,47256,402289.0,3688,0.0082717104363058108
150,object,car,0.061969653105261931,car,5435238,1747141.0,419117,0.061969653105261931,red-c,21346526,3123039.0,309508,0.012810731365410272,fabric,8700788,1226695.0,43665,0.0044178271999747469,ball_pit-s,280918,816651.0,11434,0.010527236485335616,dotted,2987946,169965.0,38485,0.012337205626932647,wheel,1540612,1294454.0,51587,0.018533281551612209
210,texture,sprinkled,0.061784023939180858,ball,124778,849528.0,31769,0.033705838603683466,pink-c,18799488,3459322.0,202199,0.009167274156487595,food,1124215,672309.0,30597,0.017326310770490513,ball_pit-s,280918,474422.0,42880,0.060185834994245291,sprinkled,1749353,1954688.0,215534,0.061784023939180858,crosswalk,246024,520391.0,3655,0.0047918086947401541
130,object,ceiling,0.061521815464706697,ceiling,12335942,1851434.0,822247,0.061521815464706697,brown-c,185306464,3267828.0,1026325,0.0054723333791189535,painted,13701711,1344775.0,54622,0.0036434428700793976,conference_room-s,2349496,1241543.0,79691,0.022695272584773711,stratified,1596125,64137.0,15245,0.0092673814313165154,diffusor,14329,887046.0,5003,0.0055813880844113829
228,object,waterfall,0.061376001948444503,waterfall,263598,1688714.0,112896,0.061376001948444503,white-c,73689572,3324440.0,835420,0.010966598069966953,metal,3525611,1242332.0,33633,0.0071040975348044379,waterfall-fan-s,255380,799907.0,48739,0.048421933181527356,gauzy,1659970,226942.0,33917,0.018303881014249904,head,5034747,1030954.0,68191,0.011369885169011806
35,object,sidewalk,0.06117614106755874,sidewalk,4066329,2101613.0,355578,0.06117614106755874,grey-c,161925849,3188531.0,1316844,0.0080394615948313174,tile,4040367,889985.0,109800,0.022777474446909814,corridor-s,1557818,1388989.0,76121,0.026516658387577045,potholed,1608894,91429.0,11979,0.0070951180565098108,crosswalk,246024,1094770.0,19238,0.014557082711591488
230,object,tree,0.061106899820052935,tree,21530467,3562659.0,1445060,0.061106899820052935,green-c,64303167,4251387.0,1844646,0.027651754518983898,brick,429710,282419.0,3498,0.0049362785427112281,forest-broadleaf-s,1238593,1579357.0,81477,0.029774457851402151,matted,1621663,494776.0,60985,0.02966984422906083,torso,7789829,1489051.0,8213,0.00088591252387773176
218,object,tree,0.060593583322661369,tree,21530467,2983584.0,1400531,0.060593583322661369,green-c,64303167,3756385.0,1472136,0.022108321488252376,foliage,30889,409933.0,1627,0.0037045048327052905,park-s,1200286,1444048.0,52066,0.020085114656354975,potholed,1608894,412860.0,41540,0.020977530711327158,torso,7789829,1447089.0,45774,0.0049802287941522836
157,part,hair,0.058685804293145134,person,14745720,1684233.0,439147,0.027462468120743884,red-c,21346526,3296091.0,258982,0.0106211399571885,fabric,8700788,1479508.0,33887,0.003339802288671785,casino-indoor-s,663988,523360.0,17686,0.015120607491736928,polka-dotted,1736584,279604.0,57208,0.029202952556942899,hair,1180293,1247426.0,134575,0.058685804293145134
134,scene,mountain_snowy-s,0.058436032323255227,mountain,5559015,2255460.0,267397,0.035430533512440181,blue-c,62464739,3294294.0,839692,0.012934388844150466,food,1124215,436567.0,16993,0.011007333256034341,mountain_snowy-s,1825967,1161456.0,164935,0.058436032323255227,knitted,1889812,569847.0,55070,0.022902042719150757,muzzle,678509,1024480.0,7634,0.0045028917247420157
124,object,sink,0.057922906176723916,sink,498218,1023584.0,83321,0.057922906176723916,white-c,73689572,2815116.0,500070,0.0065794686317612967,ceramic,691369,1090399.0,52672,0.030462160574080327,bathroom-s,9423522,563062.0,209993,0.021479163851694318,swirly,1634432,317588.0,67679,0.035916535276789077,wheel,1540612,751716.0,103568,0.047318116193643893
143,object,shelf,0.057862541938471235,shelf,1955244,2070216.0,220183,0.057862541938471235,black-c,142117568,3086680.0,656888,0.0045444482694114927,brick,429710,753826.0,7243,0.0061574794715262265,bookstore-s,408608,1552971.0,53831,0.028217039147728107,woven,1813198,249343.0,70964,0.035632064439386477,balcony,323043,940986.0,17647,0.014158580595676125
156,material,food,0.057681307677345459,flower,600618,1209998.0,38548,0.021753115568928505,red-c,21346526,2988894.0,434887,0.018195702999594193,food,1124215,1078052.0,120102,0.057681307677345459,bakery-shop-s,727833,656317.0,49881,0.037384515416306607,waffled,1583356,878209.0,113875,0.048505126315654963,back pillow,287411,531080.0,2871,0.0035200215786763442
189,texture,dotted,0.05740157917900833,bed,6001986,1446127.0,92531,0.012579697976312412,pink-c,18799488,4000765.0,307862,0.013687384324770097,wallpaper,487733,551497.0,6909,0.0066926857053184038,childs_room-s,983213,831932.0,26314,0.014710165465602955,dotted,2987946,1978131.0,269586,0.05740157917900833,balcony,323043,872210.0,3133,0.0026280911317652584
81,object,sky,0.057354435498009809,sky,37221416,3517595.0,2209820,0.057354435498009809,blue-c,62464739,4140590.0,2095372,0.032481373379306393,fabric,8700788,411187.0,22263,0.0024492525175715137,skyscraper-s,4481919,2141682.0,222641,0.034782438884167377,zigzagged,1647201,160358.0,12377,0.0068945655649399334,clouds,118939,1707638.0,6590,0.0036209049844861531
12,object,windowpane,0.056653241244123187,windowpane,8991243,1358517.0,554910,0.056653241244123187,white-c,73689572,3283621.0,1706166,0.022668173143068345,glass,2286730,1759313.0,110275,0.028018673864922933,window_seat-s,587374,961838.0,22818,0.014948958132697062,gauzy,1659970,26781.0,7466,0.0044459397898510382,pane,489020,817551.0,45829,0.036350815630795195
103,scene,pantry-s,0.056030441487278079,shelf,1955244,1435830.0,168351,0.052238743447699354,black-c,142117568,2837901.0,839338,0.005824039225699169,glass,2286730,1371467.0,12413,0.0034047546426228211,pantry-s,421377,983172.0,74522,0.056030441487278079,perforated,1825967,82106.0,17432,0.0092201533765532435,shop window,238282,671103.0,7145,0.0079191789324348297
131,texture,paisley,0.053981007829413931,chandelier,184083,1832179.0,43942,0.022279346150726048,pink-c,18799488,3638517.0,195519,0.0087903393532539481,carpet,4490516,853636.0,64744,0.012263496210181142,dining_room-s,5797126,888599.0,49136,0.007403803369471878,paisley,1583356,1037255.0,134218,0.053981007829413931,torso,7789829,1101144.0,34844,0.0039344503676493423
102,object,grass,0.053936635710112833,grass,13100838,2473581.0,797042,0.053936635710112833,green-c,64303167,3307471.0,1169287,0.017598784227009473,foliage,30889,532278.0,1556,0.0027706010031854789,pasture-s,868292,916975.0,41415,0.023749148436908635,honeycombed,1583356,359918.0,83371,0.044825455951197454,head,5034747,1503484.0,14266,0.0021867070102307416
94,object,grass,0.053668635421841727,grass,13100838,3140914.0,827274,0.053668635421841727,green-c,64303167,3516501.0,1728665,0.02615582940994253,food,1124215,400869.0,4945,0.0032529919961266701,park-s,1200286,1348101.0,34737,0.013819346368826209,potholed,1608894,79768.0,13894,0.0082960744413554596,roof,451342,1838819.0,5231,0.0022893480325436666
153,texture,potholed,0.053350860358078928,ground,7934379,2575634.0,509280,0.050924267251210485,grey-c,161925849,3578068.0,1121583,0.0068230142054072551,carpet,4490516,652289.0,44391,0.0087068252990047494,archaelogical_excavation-s,127690,915720.0,16684,0.016249710244018365,potholed,1608894,483341.0,105969,0.053350860358078928,pot,428835,1502739.0,5950,0.0030899074793417614
36,object,house,0.053326575903827764,house,1865979,2203445.0,206022,0.053326575903827764,black-c,142117568,3145397.0,725908,0.0050222968079390185,carpet,4490516,818705.0,25934,0.0049086865809107099,house-s,702295,1430494.0,43329,0.020736936816210888,zigzagged,1647201,65330.0,10468,0.0061501836301006488,roof,451342,1258153.0,55318,0.033441403187204274
52,object,sea,0.052278204142669676,sea,2313335,2944513.0,261215,0.052278204142669676,blue-c,62464739,3791296.0,2466927,0.038673169720448201,fabric,8700788,469777.0,33151,0.0036280505622269059,beach-s,1008751,1592443.0,78804,0.031241798453054446,knitted,1889812,368871.0,30120,0.013515435731455651,body,1312994,1245443.0,7321,0.002869724465684822
250,object,dog,0.051722158581127685,dog,3854036,1651821.0,270770,0.051722158581127685,brown-c,185306464,3353609.0,1483379,0.0079250197676853928,food,1124215,1379327.0,24605,0.0099256253789426676,bakery-shop-s,727833,550106.0,13862,0.010966104121821692,perforated,1825967,419106.0,44043,0.02001017705347042,muzzle,678509,1271908.0,63139,0.033455060674685975
49,object,windowpane,0.051378931924777299,windowpane,8991243,1553030.0,515279,0.051378931924777299,white-c,73689572,3318304.0,1301271,0.017188341756970874,glass,2286730,1631111.0,122703,0.032331630628451458,airport_terminal-s,1506742,1053380.0,32264,0.012763375157940042,grid,1712438,70042.0,34900,0.019970473454720243,screen,689450,973437.0,62197,0.038856368191217537
217,texture,grooved,0.051284719368938102,curtain,3163657,1811498.0,191547,0.040042369692499885,red-c,21346526,3863740.0,237309,0.0095026391948698739,fabric,8700788,1393184.0,139608,0.014024803593680118,marsh-s,191535,975815.0,18382,0.015998704924767269,grooved,1532280,629789.0,105472,0.051284719368938102,headboard,509067,1092979.0,10749,0.0067548672560810456
