unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
101,texture,honeycombed,0.02397120219045307,seat,1515079,1320382.0,50898,0.018278631153254569,black-c,142117568,2642093.0,752619,0.0052262652544449876,fabric,8700788,1114774.0,77418,0.0079499748617395671,auditorium-s,497991,872758.0,19481,0.014416829230026908,honeycombed,1583356,289516.0,43844,0.02397120219045307,seat cushion,347071,802505.0,14490,0.012765552566061074
81,object,mountain,0.023785560305425821,mountain,5559015,2112761.0,178238,0.023785560305425821,black-c,142117568,3383982.0,931075,0.006440284574011395,carpet,4490516,919628.0,35061,0.0065228760188447326,mountain-s,1187517,1157159.0,44144,0.019188605070479349,freckled,1583356,276806.0,19180,0.01041835281387868,hair,1180293,1105539.0,18182,0.0080179921945626523
201,object,water,0.023520613618735208,water,5727011,1818254.0,173391,0.023520613618735208,green-c,64303167,2863579.0,554506,0.0083243860287538739,food,1124215,699031.0,22407,0.012442533730111354,valley-s,510760,770514.0,10491,0.0082555400882762826,smeared,1902581,337412.0,30286,0.013705889513858625,body,1312994,986117.0,5742,0.0025037401307857567
24,scene,corridor-s,0.022542416836281619,mirror,1580608,1478625.0,44154,0.014644392402321797,yellow-c,34739742,2692636.0,176214,0.0047297945113189861,glass,2286730,1186671.0,20458,0.005924800959645149,corridor-s,1557818,1044532.0,57370,0.022542416836281619,crosshatched,1774891,7779.0,1464,0.00082191503958553927,shop window,238282,814543.0,11449,0.010994107795839351
67,scene,art_gallery-s,0.022530148354804623,painting,2243633,1569328.0,54033,0.014374577007061587,white-c,73689572,2836427.0,574442,0.0075632682553170042,painted,13701711,1254354.0,140831,0.0095058235327231417,art_gallery-s,970444,1115767.0,45967,0.022530148354804623,chequered,1557818,29400.0,16203,0.01031371438210329,frame,138092,874405.0,5321,0.0052830885565184234
218,object,pitch,0.022414970518671508,pitch,163413,1800867.0,43064,0.022414970518671508,yellow-c,34739742,3846241.0,467476,0.012263754191631901,painted,13701711,1500494.0,279416,0.018724113836897378,stadium-baseball-s,153228,1131455.0,25469,0.020226109303104953,lined,1596125,158975.0,24010,0.013869873894482666,base,73996,997851.0,4072,0.0038135374961953596
8,texture,spiralled,0.022346750717974432,bridge,440211,1700749.0,41207,0.019624689189633258,black-c,142117568,3136029.0,744005,0.0051484817699852066,metal,3525611,983193.0,38626,0.0086408192246483252,bridge-s,651219,850405.0,27671,0.018773325879454773,spiralled,1634432,249430.0,41178,0.022346750717974432,body,1312994,922618.0,17791,0.0080218376505588138
124,texture,sprinkled,0.021927066416966699,tree,21530467,2002006.0,256916,0.011038017264205535,purple-c,11026903,3586531.0,88817,0.0061149288824620986,paper,478211,1144751.0,5986,0.003701972076270767,florist_shop-indoor-s,229842,1002888.0,10239,0.0083755217829824518,sprinkled,1749353,468847.0,47595,0.021927066416966699,head,5034747,1203562.0,17656,0.0028382872344752232
156,material,wood,0.021755909368812439,cabinet,5413623,1326242.0,106210,0.016010781386731749,orange-c,30864899,3079531.0,669855,0.020131136160266509,wood,9978559,1790093.0,250586,0.021755909368812439,kitchen-s,9168142,888252.0,130802,0.013178256772996512,waffled,1583356,35471.0,3836,0.0023752454348042805,drawer,550426,979038.0,14496,0.0095685189390138925
62,object,sky,0.021338530605680986,sky,37221416,2116562.0,821877,0.021338530605680986,blue-c,62464739,3228915.0,555512,0.0085282137768068356,painted,13701711,1004240.0,95812,0.0065579115982400986,harbor-s,306456,1135469.0,24426,0.017231758188189197,cobwebbed,1532280,80400.0,8865,0.0055274454971427503,cloud,131738,1018348.0,4548,0.0039701869339995701
217,object,windowpane,0.021181200509076063,windowpane,8991243,1444512.0,216457,0.021181200509076063,white-c,73689572,2650585.0,348432,0.0045851308152302112,glass,2286730,1188971.0,38190,0.011109782630513765,building_facade-s,3205019,1005438.0,70311,0.016982734425307705,crosshatched,1774891,7938.0,1386,0.00077802096390398119,balcony,323043,936563.0,12701,0.010186020586973345
117,scene,conference_room-s,0.020976461112189246,chair,4705126,1353130.0,116022,0.019524979999104713,black-c,142117568,3100569.0,1311612,0.0091143330714156291,painted,13701711,1681756.0,125537,0.0082276560450860632,conference_room-s,2349496,796596.0,64638,0.020976461112189246,spiralled,1634432,40721.0,7609,0.0045629980378328848,back,604519,908225.0,15974,0.010672314383639437
60,object,ceiling,0.020762481080785919,ceiling,12335942,2245058.0,296580,0.020762481080785919,brown-c,185306464,4137422.0,1182792,0.0062827213784277698,wood,9978559,1736246.0,66296,0.0056913721747564429,street-s,28615329,1620254.0,357318,0.011959128148839968,spiralled,1634432,76834.0,6230,0.0036538817948711935,coach,701489,1332482.0,11505,0.0056885999566865398
82,texture,meshed,0.020516249010612383,airplane,1310659,1371026.0,47448,0.018012046752057618,red-c,21346526,2668476.0,104186,0.0043572749671111181,metal,3525611,944985.0,33059,0.0074498533758704435,wrestling_ring-indoor-s,153228,583873.0,13942,0.01927930095594468,meshed,1787660,204352.0,40047,0.020516249010612383,body,1312994,851236.0,22999,0.010741017666940186
234,object,train,0.020485648234083123,train,1669220,1898805.0,71626,0.020485648234083123,yellow-c,34739742,3343974.0,705434,0.018872831019895456,food,1124215,1324673.0,12232,0.0050199946155715042,street-s,28615329,921815.0,228300,0.0077894576804189205,zigzagged,1647201,93098.0,17163,0.0099603281458921413,head,5034747,1332590.0,65265,0.010356117797448204
184,material,food,0.019831977605097355,plant,3826627,1886152.0,74718,0.013252428450135606,green-c,64303167,2851375.0,442975,0.0066401528238723582,food,1124215,894419.0,39255,0.019831977605097355,coast-s,1123672,975803.0,13734,0.0065847101821367082,potholed,1608894,94418.0,6980,0.0041147605539481654,pot,428835,1001804.0,8493,0.0059719606847679491
