unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
1619,object,dog,0.071282765716875682,dog,3793935,1944855.0,381857,0.071282765716875682,black-c,139916835,3306130.0,820337,0.0057606872255194612,food,1104991,1335689.0,21120,0.0087288597926895792,kitchen-s,9006592,399287.0,88334,0.0094803942454798982,bubbly,1517824,176382.0,14864,0.0088510857228605005,torso,7669375,1680294.0,299678,0.033113624090896888
1631,part,torso,0.071231097363739282,dog,3793935,2838328.0,439070,0.070895578419726296,brown-c,182265724,3721970.0,1097856,0.0059378925952652956,fur,103337,1182722.0,28238,0.022449935245158096,pasture-s,852992,282953.0,39010,0.03556272705310707,stained,1693440,88839.0,9140,0.0051547002237275251,torso,7669375,2504201.0,676488,0.071231097363739282
2029,texture,spiralled,0.07122101191469421,carousel,134810,1227042.0,46182,0.035101507216855288,red-c,21004512,3295562.0,193431,0.008023970819993476,food,1104991,1098789.0,34149,0.015739542807048756,carrousel-s,200704,698164.0,50122,0.059054181109542782,spiralled,1605632,872400.0,164754,0.07122101191469421,neck,812426,597741.0,4835,0.0034404681598369639
1021,object,grass,0.071087056340144214,grass,12961339,3271824.0,1077380,0.071087056340144214,green-c,63326720,3596961.0,1244648,0.018950461709751423,food,1104991,336290.0,13230,0.0092643750118168045,pasture-s,852992,1466591.0,137645,0.063083827313150057,freckled,1555456,131054.0,63620,0.039201671092926813,leg,2786636,1658589.0,37067,0.0084087276363506019
206,scene,landing_deck-s,0.07081673439182512,sea,2272224,1541458.0,168354,0.046183498439646586,black-c,139916835,3303985.0,800702,0.0056221130219819082,food,1104991,709261.0,11965,0.0066387872741688753,landing_deck-s,338688,627904.0,63924,0.07081673439182512,flecked,1580544,936244.0,92008,0.037944885721591236,hand,398768,709199.0,5638,0.005114625488397747
263,scene,bookstore-s,0.070792160091325551,bookcase,521264,1883588.0,116387,0.050858107945719072,yellow-c,34166024,3078979.0,202965,0.0054793151499925568,paper,471706,1383763.0,29744,0.016291610182256364,bookstore-s,401408,1112524.0,100089,0.070792160091325551,,24924928,0.0,216958,0.0087808913480144253,screen,677188,933738.0,57105,0.03675133750927552
1995,color,red-c,0.070660601465934447,seat,1488057,1356783.0,82844,0.029994250534758196,red-c,21004512,3376674.0,1609090,0.070660601465934447,carpet,4416400,1326593.0,152371,0.027254749113783762,movie_theater-indoor-s,238336,723464.0,45019,0.049105511567102723,wrinkled,1555456,819786.0,80560,0.035107261049679213,hair,1159399,743796.0,10173,0.00537394705396979
661,object,chair,0.070636540852260191,chair,4633108,2016304.0,438703,0.070636540852260191,brown-c,182265724,3522391.0,966527,0.0052295135566089819,wood,9805760,1530593.0,102209,0.0090980674629059406,dining_room-s,5694976,1175808.0,284747,0.04323495297703308,,24924928,0.0,103478,0.0041688942426812295,back,593570,1096724.0,47720,0.029051963564503031
336,texture,interlaced,0.070525355425518937,dog,3793935,1576029.0,196981,0.038078802888004852,pink-c,18491188,3164164.0,100116,0.0046446255564077327,carpet,4416400,1139513.0,79676,0.01454940682808286,parlor-s,1003520,603077.0,15864,0.0099727609850301709,interlaced,1630720,555281.0,144012,0.070525355425518937,muzzle,666221,1057279.0,25862,0.015234107624829322
1230,object,water,0.0704458191734222,water,5662399,1849416.0,494351,0.0704458191734222,orange-c,30348501,3539776.0,235669,0.0070029936461388073,food,1104991,1814383.0,105224,0.037391041699980455,bayou-s,125440,489299.0,22638,0.038233341946728686,scaly,1568000,95973.0,35843,0.022014826825867712,hand,398768,1000171.0,10900,0.0078528052886122079
